שם הצעת החוק,מדרג,מספר חוק,ניקוד,קישור להצעת החוק,הסבר הדירוג,הערות אחרות,הגיע להצבעה?,עבר?,יוזם ראשון,חתומים,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"הצעת חוק החלת הריבונות של מדינת ישראל בחבלי יהודה והשומרון, התשפ'ב-2022",dup_laws_bot,פ\24\3681,0,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2165950,"ביטול הממשל הצבאי אמנם חיובי, אך לא ברור מה הוא 'מרחב ההתיישבות' וזה יותר מדי מדיני. ראה חוק
פ/550/24 https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156362",,1,0,בצלאל סמוטריץ',אופיר סופר,אורית מלכה סטרוק,מיכל וולדיגר,אבי מעוז,שמחה רוטמן,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,בצלאל סמוטריץ'אופיר סופראורית מלכה סטרוקמיכל וולדיגראבי מעוזשמחה רוטמן
"הצעת חוק שירות ביטחון (תיקון - שירות על פי אמונה דתית), התשפ'ב-2022",,פ\24\3682,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2165957,,,0,0,בצלאל סמוטריץ',אופיר סופר,אורית מלכה סטרוק,מיכל וולדיגר,אבי מעוז,שמחה רוטמן,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,בצלאל סמוטריץ'אופיר סופראורית מלכה סטרוקמיכל וולדיגראבי מעוזשמחה רוטמן
"הצעת חוק לביטול ההפליה ברכישת מקרקעין ביהודה והשומרון (זכות לרכוש מקרקעין), התשפ'ב-2022",,פ\24\3683,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2165911,,,0,0,בצלאל סמוטריץ',אופיר סופר,אורית מלכה סטרוק,מיכל וולדיגר,אבי מעוז,שמחה רוטמן,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,בצלאל סמוטריץ'אופיר סופראורית מלכה סטרוקמיכל וולדיגראבי מעוזשמחה רוטמן
"הצעת חוק לתיקון פקודת המשטרה (תיעוד חזותי של השימוש במכתזית), התשפ""ב-2022",bignafcomp@gmail.com,פ/3684/24,1,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190709,שקיפות משטרתית בעת שימוש בכח נגד אזרחים.,,1,0,אוסאמה סעדי,אחמד טיבי,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אוסאמה סעדיאחמד טיבי
"הצעת חוק צער בעלי חיים (הגנה על בעלי חיים) (תיקון - איסור שימוש באביזרים חשמליים), התשפ'ב-2022",,פ\24\3685,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190682,,,0,0,יסמין פרידמן,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,יסמין פרידמן
"הצעת חוק חדלות פירעון ושיקום כלכלי (תיקון - הסמכת בית המשפט לעכב הליכי גבייה), התשפ'ב-2022",,פ\24\3686,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190449,,,0,0,גלעד קריב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,גלעד קריב
"הצעת חוק שירות הקבע בצבא הגנה לישראל (גמלאות) (תיקון - העלאת גיל הפרישה), התשפ'ב-2022",,פ\24\3687,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190563,,,0,0,מוסי רז,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,מוסי רז
"הצעת חוק שלילת זכויות לראש ממשלה לשעבר שכיהן תקופה קצרה, התשפ'ב-2022",,פ\24\3688,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190835,,,0,0,שלמה קרעי,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,שלמה קרעי
"הצעת חוק חניה לנכים (תיקון - סיווג חניות הנכים), התשפ'ב-2022",,פ\24\3689,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2170071,,,0,0,עלי סלאלחה,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,עלי סלאלחה
הצעת חוק-יסוד: השפיטה (תיקון - רשות ערעור למדינה על זיכוי אדם בפלילים),dup_laws_bot,פ\24\3690,1,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2191342,"ראה חוק
פ/1477/23 https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140455",,0,0,קרן ברק,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,קרן ברק
"הצעת חוק זכויות התלמיד (תיקון - הנפקת תעודות בגרות), התשפ'ב-2022",,פ\24\3691,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2167822,,,0,0,איימן עודה,עאידה תומא סלימאן,עופר כסיף,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,איימן עודהעאידה תומא סלימאןעופר כסיף
"הצעת חוק הביטוח הלאומי (תיקון - הגדלת התוספת לקצבת אזרח ותיק בעד ילדים), התשפ'ב-2022",,פ\24\3692,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2167821,,,0,0,איימן עודה,עאידה תומא סלימאן,עופר כסיף,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,איימן עודהעאידה תומא סלימאןעופר כסיף
"הצעת חוק הגנת הצרכן (תיקון - סימון תוצרת חקלאית שאינה ארוזה מראש), התשפ''ב-2022",dup_laws_bot,פ\24\3693,-1,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2191127,"מי שרוצה להדגיש את איכות התוצרת שלו בוודאי יסמן את ארץ המוצא ללא חקיקה כופה. ראה חוק
פ/1144/23 https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086184",,0,0,אלכס קושניר,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אלכס קושניר
"הצעת חוק הרשויות המקומיות (בחירת ראש הרשות וסגניו וכהונתם) (תיקון - הליכים משפטיים נגד ראש רשות), התשפ'ב-2022",,פ\24\3694,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190547,,,0,0,מיכל שיר סגמן,זאב בנימין בגין,צבי האוזר,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,מיכל שיר סגמןזאב בנימין בגיןצבי האוזר
"הצעת חוק הספורט (תיקון - זכויות ספורטאי קטין), התשפ'ב-2022",,פ\24\3695,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190680,,,0,0,סימון דוידסון,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,סימון דוידסון
"הצעת חוק לתיקון פקודת התעבורה (חובת רישום מונה קילומטרים), התשפ'ב-2022",,פ\24\3696,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190558,,,0,0,חיים ביטון,מיכאל מלכיאלי,משה אבוטבול,משה ארבל,אלי כהן,יואב בן צור,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,חיים ביטוןמיכאל מלכיאלימשה אבוטבולמשה ארבלאלי כהןיואב בן צור
הצעת חוק-יסוד: המיעוט הערבי,,פ\24\3697,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2189485,,,0,0,אחמד טיבי,אוסאמה סעדי,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אחמד טיביאוסאמה סעדי
"הצעת חוק לעידוד בנייה בת קיימא (תיקוני חקיקה), התשפ'ב-2022",,פ\24\3698,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2160654,,,0,0,גילה גמליאל,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,גילה גמליאל
"הצעת חוק שיקים ללא כיסוי (תיקון - הקלות בהגבלת חשבון), התשפ'ב-2022",,פ\24\3699,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2167823,,,0,0,איימן עודה,עאידה תומא סלימאן,עופר כסיף,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,איימן עודהעאידה תומא סלימאןעופר כסיף
"הצעת חוק העונשין (תיקון - עונש מזערי בגין יידוי או ירי של אבן או חפץ אחר לעבר כלי תחבורה), התשפ'ב-2022",,פ\24\3700,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190958,,,0,0,אופיר כץ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אופיר כץ
"הצעת חוק שירותי הובלה (תיקון - אחריות לעבירות תעבורה), התשפ'ב-2022",,פ\24\3701,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2165946,,,0,0,בועז טופורובסקי,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,בועז טופורובסקי
"הצעת חוק הקמת מאגר מידע גנטי של כלבים, התשפ'ב-2022",,פ\24\3702,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190866,,,0,0,בועז טופורובסקי,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,בועז טופורובסקי
"הצעת חוק שירות המדינה (מינויים) (תיקון - ייצוג הולם לבני החברה הערבית, לרבות הדרוזית והצ'רקסית), התשפ'ב-2022",,פ\24\3703,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2164487,,,0,0,איימן עודה,עופר כסיף,עאידה תומא סלימאן,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,איימן עודהעופר כסיףעאידה תומא סלימאן
"הצעת חוק הרשות השנייה לטלוויזיה ורדיו (תיקון - הגדלת היקף השידורים בשפה הערבית), התשפ'ב-2022",,פ\24\3704,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2165981,,,0,0,איימן עודה,עאידה תומא סלימאן,עופר כסיף,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,איימן עודהעאידה תומא סלימאןעופר כסיף
"הצעת חוק הטבות לניצולי שואה (תיקון - הטבות לניצולים שעלו לאחר שנת 1953), התשפ'ב-2022",,פ\24\3705,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158349,,,0,0,אלכס קושניר,יבגני סובה,יוליה מלינובסקי,אלי אבידר,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אלכס קושניריבגני סובהיוליה מלינובסקיאלי אבידר
"הצעת חוק איות שמות רחובות, דרכים ומקומות ציבוריים (תיקוני חקיקה), התשפ'ב-2022",,פ\24\3706,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2167336,,,0,0,איימן עודה,עאידה תומא סלימאן,עופר כסיף,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,איימן עודהעאידה תומא סלימאןעופר כסיף
"הצעת חוק לתיקון פקודת ביטוח רכב מנועי (חיוב שיווק פוליסה), התשפ'ב-2022",,פ\24\3707,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166077,,,0,0,מנסור עבאס,מאזן גנאים,ווליד טאהא,אימאן ח'טיב יאסין,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,מנסור עבאסמאזן גנאיםווליד טאהאאימאן ח'טיב יאסין
"הצעת חוק זכאות לאבחון לקויות למידה לילדים ממשפחות מעוטות יכולת, התשפ'ב-2022",dup_laws_bot,פ\24\3708,-1,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2167820,"מוצע לעגן בחוק את השתתפות המדינה במימון אבחונים עבור ילדים החיים בעוני' נטל על משלמי המיסים. אם נותנים רשת בטחון כלכלית,ף היא צריכה להיות בכסף ישירות לעניים ולא כל מיני כספים ייעודיים למטרות ייעודיות שנועדו להכניס כסף למקורבים. ראה חוק פ/950/22 https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2082264 ראה חוק
פ/480/23 https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086101",,0,0,איימן עודה,עאידה תומא סלימאן,עופר כסיף,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,איימן עודהעאידה תומא סלימאןעופר כסיף
"הצעת חוק לתיקון פקודת התעבורה (הסדרי תנועה בקרבת בית ספר), התשפ'ב-2022",,פ\24\3709,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2167824,,,0,0,איימן עודה,עאידה תומא סלימאן,עופר כסיף,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,איימן עודהעאידה תומא סלימאןעופר כסיף
"הצעת חוק סדר הדין הפלילי (חקירת חשודים) (תיקון - נוכחות עורך דין בחקירת חשוד), התשפ'ב-2022",,פ\24\3710,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2168777,,,0,0,גבי לסקי,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,גבי לסקי
"הצעת חוק לתיקון פקודת התעבורה (הגבלת דמי חניה בחניוני בתי חולים), התשפ'ב-2022",,פ\24\3711,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2167825,,,0,0,איימן עודה,עאידה תומא סלימאן,עופר כסיף,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,איימן עודהעאידה תומא סלימאןעופר כסיף
"הצעת חוק מוסדות חינוך עצמאיים, התשפ'ב-2022",dup_laws_bot,פ\24\3712,3,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169875,"תמיכה מלאה ראה חוק
פ/2263/23 https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140831",,0,0,יעקב מרגי,קטי קטרין שטרית,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,יעקב מרגיקטי קטרין שטרית
"הצעת חוק יישוב חיילים משוחררים בנגב, התשפ'ב-2022",,פ\24\3713,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2168268,,,0,0,דוד אמסלם,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,דוד אמסלם
"הצעת חוק בריאות ממלכתי (תיקון - העברת מידע מלא בעת מעבר בין קופות החולים), התשפ'ב-2022",,פ\24\3714,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2167890,,,0,0,איימן עודה,עאידה תומא סלימאן,עופר כסיף,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,איימן עודהעאידה תומא סלימאןעופר כסיף
"הצעת חוק השכירות והשאילה (תיקון - הגבלה על העלאת דמי השכירות), התשפ'ב-2022",dup_laws_bot,פ\24\3715,-3,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2167829,"התערבות משמעותית ביחסים שבין שוכר ומשכיר. הדבר עשוי לגרום לנזק גדול לשוק השכירות ולפגיעה בשוכרים ומשכירים כאחד ראה חוק
פ/216/23 https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085858",,0,0,איימן עודה,עאידה תומא סלימאן,עופר כסיף,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,איימן עודהעאידה תומא סלימאןעופר כסיף
הצעת חוק-יסוד: הממשלה (תיקון - הטלת התפקיד להרכיב ממשלה),,פ\24\3716,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2191343,,,0,0,קרן ברק,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,קרן ברק
"הצעת חוק הנוטריונים (תיקון - ביטול תעריף מינימום לשירות נוטריוני), התשפ'ב-2022",,פ\24\3717,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190731,,,0,0,אורי מקלב,משה גפני,יעקב אשר,יצחק פינדרוס,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אורי מקלבמשה גפנייעקב אשריצחק פינדרוס
"הצעת חוק המתווכים במקרקעין (תיקון - הגבלת דמי תיווך), התשפ'ב-2022",,פ\24\3718,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190824,,,0,0,רון כץ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,רון כץ
"הצעת חוק לתיקון פקודת מס הכנסה (הכרה בהוצאות עבודה מהבית בתקופת התפשטות נגיף הקורונה החדש) (הוראת שעה), התשפ'ב-2022",,פ\24\3719,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2167836,,,0,0,איימן עודה,עאידה תומא סלימאן,עופר כסיף,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,איימן עודהעאידה תומא סלימאןעופר כסיף
"הצעת חוק חינוך לבטיחות והורות, התשפ'ב -2022",,פ\24\3720,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169946,,,0,0,יעקב מרגי,עופר כסיף,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,יעקב מרגיעופר כסיף
"הצעת חוק הגנת הצרכן (תיקון - פריסת תשלומים בעסקה מתמשכת), התשפ'ב-2022",dup_laws_bot,פ\24\3721,-3,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2189755,"התנגדות מלאה
עומד בסתירה מלאה לעקרונות השוק החופשי ראה חוק
פ/2190/23 https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140233",,0,0,אימאן ח'טיב יאסין,מנסור עבאס,מאזן גנאים,ווליד טאהא,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אימאן ח'טיב יאסיןמנסור עבאסמאזן גנאיםווליד טאהא
