קישור, שם, מספר חדש, דירוג, מספר קודם
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2189747,"הצעת חוק ביטוח בריאות ממלכתי (תיקון - צמצום פערים בין הפריפריה למרכז), התשפ'ב-2022",פ\24\3379,0,פ/952/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158438,"הצעת חוק קליטת חיילים משוחררים (תיקון - הטבות לחיילים בודדים), התשפ'ב-2022",פ\24\3463,,פ/1859/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158438,"הצעת חוק קליטת חיילים משוחררים (תיקון - הטבות לחיילים בודדים), התשפ'ב-2022",פ\24\3463,,פ/1859/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190526,"הצעת חוק המים (תיקון - איסוף מי גשמים), התשפ'ב-2022",פ\24\3443,,פ/490/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190526,"הצעת חוק המים (תיקון - איסוף מי גשמים), התשפ'ב-2022",פ\24\3443,,פ/490/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190332,"הצעת חוק סיוע לחולי דגנת, התשפ'ב-2022",פ\24\3493,,פ/1279/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190302,"הצעת חוק לתיקון פקודת התעבורה (סדרי דין מיוחדים לעניין שירות לתועלת הציבור בעבירות תעבורה), התשפ'ב-2022",פ\24\3458,,פ/1148/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190302,"הצעת חוק לתיקון פקודת התעבורה (סדרי דין מיוחדים לעניין שירות לתועלת הציבור בעבירות תעבורה), התשפ'ב-2022",פ\24\3458,,פ/1148/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190291,"הצעת חוק לעידוד השקעות הון (תיקון - עידוד ענף היהלומים) (הוראת שעה), התשפ'ב-2022",פ\24\3427,,פ/1342/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190559,"הצעת חוק קליטת חיילים משוחררים (תיקון - הקרן להעצמת המשרתים בשירות צבאי), התשפ'ב-2022",פ\24\3527,-1,פ/734/22
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190559,"הצעת חוק קליטת חיילים משוחררים (תיקון - הקרן להעצמת המשרתים בשירות צבאי), התשפ'ב-2022",פ\24\3527,-1,פ/301/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190559,"הצעת חוק קליטת חיילים משוחררים (תיקון - הקרן להעצמת המשרתים בשירות צבאי), התשפ'ב-2022",פ\24\3527,-1,פ/301/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2170143,"הצעת חוק הביטוח הלאומי (תיקון - ביטוח שאירים לאלמן), התשפ'ב-2022",פ\24\3428,0,פ/882/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2170143,"הצעת חוק הביטוח הלאומי (תיקון - ביטוח שאירים לאלמן), התשפ'ב-2022",פ\24\3428,0,פ/882/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190313,"הצעת חוק לתיקון פקודת מס הכנסה (פטור ממס להכנסות קשיש וניכוי הוצאות שכר דירה), התשפ'ב-2022",פ\24\3497,,פ/1344/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190313,"הצעת חוק לתיקון פקודת מס הכנסה (פטור ממס להכנסות קשיש וניכוי הוצאות שכר דירה), התשפ'ב-2022",פ\24\3497,,פ/1344/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190240,"הצעת חוק להגנת חיית הבר (תיקון - איסור שימוש ברעל ובחומרי הדברה), התשפ'ב-2022 ",פ\24\3449,,פ/387/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190240,"הצעת חוק להגנת חיית הבר (תיקון - איסור שימוש ברעל ובחומרי הדברה), התשפ'ב-2022 ",פ\24\3449,,פ/387/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190343,"הצעת חוק מידע גנטי (תיקון - עריכת בדיקה גנטית לאיתור בן משפחה שעלה בין השנים 1948 עד 1959), התשפ'ב-2022",פ\24\3542,0,פ/2261/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190343,"הצעת חוק מידע גנטי (תיקון - עריכת בדיקה גנטית לאיתור בן משפחה שעלה בין השנים 1948 עד 1959), התשפ'ב-2022",פ\24\3542,0,פ/2261/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190242,"הצעת חוק התכנון והבנייה (תיקון - תסקירי השפעה על הסביבה ועל הבריאות), התשפ'ב-2022",פ\24\3516,,פ/397/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169661,"הצעת חוק העונשין (תיקון - החמרת הענישה על עבירות כלפי אנשי צוות רפואי), התשפ'ב-2022",פ\24\3454,,פ/1090/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190234,"הצעת חוק התכנון והבנייה (תיקון - חובת הקמת מערכת סולארית לייצור חשמל במבנים), התשפ'ב-2022",פ\24\3440,,פ/1488/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190300,"הצעת חוק לתיקון פקודת התעבורה (חובת התקנת חיישן בטיחות), התשפ'ב-2022",פ\24\3453,,פ/1165/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190311,"הצעת חוק לתיקון פקודת התעבורה (שירות טלפוני לדיווח ולקבלת תלונות על עבירות תעבורה או נהיגה מסוכנת של נהג אוטובוס), התשפ'ב-2022",פ\24\3441,,פ/1188/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190311,"הצעת חוק לתיקון פקודת התעבורה (שירות טלפוני לדיווח ולקבלת תלונות על עבירות תעבורה או נהיגה מסוכנת של נהג אוטובוס), התשפ'ב-2022",פ\24\3441,,פ/1188/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190329,"הצעת חוק משק החשמל (תיקון - תשלומי חשמל מופחתים לקשישים נכים), התשפ'ב-2022",פ\24\3444,,פ/1162/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190298,"הצעת חוק לתיקון פקודת התעבורה (הסדר ארצי אחיד לעניין גרירת רכב), התשפ'ב-2022",פ\24\3507,,פ/1156/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190238,"הצעת חוק איסור יבוא ומכירת כבד של בעלי חיים שעברו התעללות, התשפ'ב-2022",פ\24\3452,,פ/36/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190238,"הצעת חוק איסור יבוא ומכירת כבד של בעלי חיים שעברו התעללות, התשפ'ב-2022",פ\24\3452,,פ/36/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190295,"הצעת חוק לתיקון פקודת העיריות (הרשאת שימוש במקרקעין למוסד ציבורי), התשפ'ב-2022",פ\24\3506,,פ/1205/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190295,"הצעת חוק לתיקון פקודת העיריות (הרשאת שימוש במקרקעין למוסד ציבורי), התשפ'ב-2022",פ\24\3506,,פ/1205/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190512,"הצעת חוק הפרשנות (תיקון - הגדרת הפליה על רקע נטייה מינית או זהות מגדרית), התשפ'ב-2022",פ\24\3514,0,פ/86/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190512,"הצעת חוק הפרשנות (תיקון - הגדרת הפליה על רקע נטייה מינית או זהות מגדרית), התשפ'ב-2022",פ\24\3514,0,פ/86/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190011,"הצעת חוק יישוב סכסוכי עבודה (תיקון - ריכוז מידע על שביתות והשבתות), התשפ'ב-2022",פ\24\3552,,פ/1302/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190011,"הצעת חוק יישוב סכסוכי עבודה (תיקון - ריכוז מידע על שביתות והשבתות), התשפ'ב-2022",פ\24\3552,,פ/1302/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190294,"הצעת חוק לתיקון פקודת בריאות העם (הוספת מגנזיום למי השתייה), התשפ'ב-2022",פ\24\3474,,פ/1273/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190294,"הצעת חוק לתיקון פקודת בריאות העם (הוספת מגנזיום למי השתייה), התשפ'ב-2022",פ\24\3474,,פ/1273/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190327,"הצעת חוק מעונות יום שיקומיים (תיקון - הקדמת גיל הזכאות), התשפ'ב-2022",פ\24\3464,,פ/1299/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190327,"הצעת חוק מעונות יום שיקומיים (תיקון - הקדמת גיל הזכאות), התשפ'ב-2022",פ\24\3464,,פ/1299/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190527,"הצעת חוק לתיקון פקודת היערות (הגברת ההגנה על עצים בוגרים), התשפ'ב-2022",פ\24\3485,-1,פ/466/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190527,"הצעת חוק לתיקון פקודת היערות (הגברת ההגנה על עצים בוגרים), התשפ'ב-2022",פ\24\3485,-1,פ/466/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190330,"הצעת חוק סדר הדין הפלילי (תיקון - ביטול פסק דין שניתן בהיעדרו של הנאשם), התשפ'ב-2022",פ\24\3496,,פ/1215/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190330,"הצעת חוק סדר הדין הפלילי (תיקון - ביטול פסק דין שניתן בהיעדרו של הנאשם), התשפ'ב-2022",פ\24\3496,,פ/1215/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190336,"הצעת חוק פיקוח על מחירי מצרכים ושירותים (תיקון - קביעת ההפרש בין מחיר מצרך לצרכן ומחיר מצרך לקמעונאי כרווח מרבי), התשפ'ב-2022",פ\24\3457,,פ/1153/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190336,"הצעת חוק פיקוח על מחירי מצרכים ושירותים (תיקון - קביעת ההפרש בין מחיר מצרך לצרכן ומחיר מצרך לקמעונאי כרווח מרבי), התשפ'ב-2022",פ\24\3457,,פ/1153/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190533,"הצעת חוק גנים לאומיים, שמורות טבע, אתרים לאומיים ואתרי הנצחה (תיקון - פטור מתשלומי חובה עבור התקנת תשתיות ציבוריות), התשפ'ב-2022",פ\24\3495,0,פ/2318/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190533,"הצעת חוק גנים לאומיים, שמורות טבע, אתרים לאומיים ואתרי הנצחה (תיקון - פטור מתשלומי חובה עבור התקנת תשתיות ציבוריות), התשפ'ב-2022",פ\24\3495,0,פ/2318/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166386,"הצעת חוק שיפוט בתי דין דתיים (בוררות), התשפ'ב-2022",פ\24\3470,1,פ/1568/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166386,"הצעת חוק שיפוט בתי דין דתיים (בוררות), התשפ'ב-2022",פ\24\3470,1,פ/1575/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166386,"הצעת חוק שיפוט בתי דין דתיים (בוררות), התשפ'ב-2022",פ\24\3470,1,פ/1814/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190337,"הצעת חוק שירות המדינה (גמלאות) (תיקון - ביטול שלילת גמלאות מאלמנים שנישאו), התשפ'ב-2022",פ\24\3498,,פ/1313/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190337,"הצעת חוק שירות המדינה (גמלאות) (תיקון - ביטול שלילת גמלאות מאלמנים שנישאו), התשפ'ב-2022",פ\24\3498,,פ/1313/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190299,"הצעת חוק לתיקון פקודת התעבורה (הפחתת גובה קנס בשל תשלום מיידי), התשפ'ב-2022",פ\24\3456,,פ/1155/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190299,"הצעת חוק לתיקון פקודת התעבורה (הפחתת גובה קנס בשל תשלום מיידי), התשפ'ב-2022",פ\24\3456,,פ/1155/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190333,"הצעת חוק סינון אתרים פוגעניים במקומות ציבוריים, התשפ'ב-2022",פ\24\3469,,פ/638/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190333,"הצעת חוק סינון אתרים פוגעניים במקומות ציבוריים, התשפ'ב-2022",פ\24\3469,,פ/638/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190516,"הצעת חוק החזר הוצאות כספיות בגין עריכת נישואין אזרחיים בחוץ לארץ למי שאינם רשאים או שאינם מעוניינים להינשא על פי הדין הדתי, התשפ'ב-2022",פ\24\3473,1,פ/568/22
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190338,"הצעת חוק דמי מחלה (היעדרות בשל מחלת ילד) (תיקון - הורה ליותר מילד אחד), התשפ'ב-2022",פ\24\3462,,פ/1500/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190338,"הצעת חוק דמי מחלה (היעדרות בשל מחלת ילד) (תיקון - הורה ליותר מילד אחד), התשפ'ב-2022",פ\24\3462,,פ/1500/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2170280,"הצעת חוק ההוצאה לפועל (תיקון - ביטול האפשרות לצוות על עיכוב יציאה מהארץ בגין חוב כספי נמוך), התשפ'ב-2022",פ\24\3481,,פ/1686/23
